Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[252]    0.0    0.00    0.00       1         std::__cxx11::_List_base<customer, std::allocator<customer> >::_List_base() [252]
                0.00    0.00       1/1           std::__cxx11::_List_base<customer, std::allocator<customer> >::_List_impl::_List_impl() [246]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::list<customer, std::allocator<customer> >::~list() [382]
[253]    0.0    0.00    0.00       1         std::__cxx11::_List_base<customer, std::allocator<customer> >::~_List_base() [253]
                0.00    0.00       1/1           std::__cxx11::_List_base<customer, std::allocator<customer> >::_List_impl::~_List_impl() [247]
                0.00    0.00       1/1           std::__cxx11::_List_base<customer, std::allocator<customer> >::_M_clear() [251]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_List_base() [260]
[254]    0.0    0.00    0.00       1         std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_List_impl::_List_impl() [254]
                0.00    0.00       1/4           std::__detail::_List_node_header::_List_node_header() [47]
                0.00    0.00       1/1           std::allocator<std::_List_node<supplier> >::allocator() [169]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<supplier, std::allocator<supplier> >::~_List_base() [261]
[255]    0.0    0.00    0.00       1         std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_List_impl::~_List_impl() [255]
                0.00    0.00       1/1           std::allocator<std::_List_node<supplier> >::~allocator() [170]
-----------------------------------------------
                0.00    0.00       1/1           std::_List_node<supplier>* std::__cxx11::list<supplier, std::allocator<supplier> >::_M_create_node<supplier const&>(supplier const&) [276]
[256]    0.0    0.00    0.00       1         std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_M_get_node() [256]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::_List_node<supplier> > >::allocate(std::allocator<std::_List_node<supplier> >&, unsigned long) [216]
-----------------------------------------------
                0.00    0.00       1/1           void std::__cxx11::list<supplier, std::allocator<supplier> >::_M_insert<supplier const&>(std::_List_iterator<supplier>, supplier const&) [277]
[257]    0.0    0.00    0.00       1         std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_M_inc_size(unsigned long) [257]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_M_clear() [259]
[258]    0.0    0.00    0.00       1         std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_M_put_node(std::_List_node<supplier>*) [258]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::_List_node<supplier> > >::deallocate(std::allocator<std::_List_node<supplier> >&, std::_List_node<supplier>*, unsigned long) [214]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<supplier, std::allocator<supplier> >::~_List_base() [261]
[259]    0.0    0.00    0.00       1         std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_M_clear() [259]
                0.00    0.00       1/6           std::_List_node<supplier>::_M_valptr() [32]
                0.00    0.00       1/2           std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_M_get_Node_allocator() [89]
                0.00    0.00       1/1           void std::allocator_traits<std::allocator<std::_List_node<supplier> > >::destroy<supplier>(std::allocator<std::_List_node<supplier> >&, supplier*) [215]
                0.00    0.00       1/1           std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_M_put_node(std::_List_node<supplier>*) [258]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::list<supplier, std::allocator<supplier> >::list() [279]
[260]    0.0    0.00    0.00       1         std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_List_base() [260]
                0.00    0.00       1/1           std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_List_impl::_List_impl() [254]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::list<supplier, std::allocator<supplier> >::~list() [385]
[261]    0.0    0.00    0.00       1         std::__cxx11::_List_base<supplier, std::allocator<supplier> >::~_List_base() [261]
                0.00    0.00       1/1           std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_List_impl::~_List_impl() [255]
                0.00    0.00       1/1           std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_M_clear() [259]
-----------------------------------------------
                0.00    0.00       1/1           void std::__cxx11::list<transaction, std::allocator<transaction> >::_M_insert<transaction const&>(std::_List_iterator<transaction>, transaction const&) [263]
[262]    0.0    0.00    0.00       1         std::_List_node<transaction>* std::__cxx11::list<transaction, std::allocator<transaction> >::_M_create_node<transaction const&>(transaction const&) [262]
                0.00    0.00       1/1           std::__cxx11::_List_base<transaction, std::allocator<transaction> >::_M_get_node() [232]
                0.00    0.00       1/2           std::__cxx11::_List_base<transaction, std::allocator<transaction> >::_M_get_Node_allocator() [86]
                0.00    0.00       1/1           std::__allocated_ptr<std::allocator<std::_List_node<transaction> > >::__allocated_ptr(std::allocator<std::_List_node<transaction> >&, std::_List_node<transaction>*) [188]
                0.00    0.00       1/2           std::_List_node<transaction>::_M_valptr() [81]
                0.00    0.00       1/4           transaction const& std::forward<transaction const&>(std::remove_reference<transaction const&>::type&) [48]
                0.00    0.00       1/1           void std::allocator_traits<std::allocator<std::_List_node<transaction> > >::construct<transaction, transaction const&>(std::allocator<std::_List_node<transaction> >&, transaction*, transaction const&) [205]
                0.00    0.00       1/1           std::__allocated_ptr<std::allocator<std::_List_node<transaction> > >::operator=(decltype(nullptr)) [190]
                0.00    0.00       1/1           std::__allocated_ptr<std::allocator<std::_List_node<transaction> > >::~__allocated_ptr() [189]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::list<transaction, std::allocator<transaction> >::push_back(transaction const&) [264]
[263]    0.0    0.00    0.00       1         void std::__cxx11::list<transaction, std::allocator<transaction> >::_M_insert<transaction const&>(std::_List_iterator<transaction>, transaction const&) [263]
                0.00    0.00       1/4           transaction const& std::forward<transaction const&>(std::remove_reference<transaction const&>::type&) [48]
                0.00    0.00       1/1           std::_List_node<transaction>* std::__cxx11::list<transaction, std::allocator<transaction> >::_M_create_node<transaction const&>(transaction const&) [262]
                0.00    0.00       1/1           std::__cxx11::_List_base<transaction, std::allocator<transaction> >::_M_inc_size(unsigned long) [233]
-----------------------------------------------
                0.00    0.00       1/1           customer::place_order() [124]
[264]    0.0    0.00    0.00       1         std::__cxx11::list<transaction, std::allocator<transaction> >::push_back(transaction const&) [264]
                0.00    0.00       1/4           std::__cxx11::list<transaction, std::allocator<transaction> >::end() [43]
                0.00    0.00       1/1           void std::__cxx11::list<transaction, std::allocator<transaction> >::_M_insert<transaction const&>(std::_List_iterator<transaction>, transaction const&) [263]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [110]
[265]    0.0    0.00    0.00       1         std::__cxx11::list<transaction, std::allocator<transaction> >::list() [265]
                0.00    0.00       1/1           std::__cxx11::_List_base<transaction, std::allocator<transaction> >::_List_base() [236]
-----------------------------------------------
                0.00    0.00       1/1           void std::__cxx11::list<product, std::allocator<product> >::_M_insert<product const&>(std::_List_iterator<product>, product const&) [269]
[266]    0.0    0.00    0.00       1         std::_List_node<product>* std::__cxx11::list<product, std::allocator<product> >::_M_create_node<product const&>(product const&) [266]
                0.00    0.00       1/1           std::__cxx11::_List_base<product, std::allocator<product> >::_M_get_node() [240]
                0.00    0.00       1/2           std::__cxx11::_List_base<product, std::allocator<product> >::_M_get_Node_allocator() [87]
                0.00    0.00       1/1           std::__allocated_ptr<std::allocator<std::_List_node<product> > >::__allocated_ptr(std::allocator<std::_List_node<product> >&, std::_List_node<product>*) [191]
                0.00    0.00       1/4           product const& std::forward<product const&>(std::remove_reference<product const&>::type&) [49]
                0.00    0.00       1/14          std::_List_node<product>::_M_valptr() [16]
                0.00    0.00       1/1           void std::allocator_traits<std::allocator<std::_List_node<product> > >::construct<product, product const&>(std::allocator<std::_List_node<product> >&, product*, product const&) [209]
                0.00    0.00       1/1           std::__allocated_ptr<std::allocator<std::_List_node<product> > >::operator=(decltype(nullptr)) [193]
                0.00    0.00       1/1           std::__allocated_ptr<std::allocator<std::_List_node<product> > >::~__allocated_ptr() [192]
-----------------------------------------------
                0.00    0.00       1/1           Admin::top_three_product() [119]
[267]    0.0    0.00    0.00       1         void std::__cxx11::list<product, std::allocator<product> >::sort<Admin::top_three_product()::{lambda(product&, product&)#2}>(Admin::top_three_product()::{lambda(product&, product&)#2}) [267]
-----------------------------------------------
                0.00    0.00       1/1           Admin::top_three_product() [119]
[268]    0.0    0.00    0.00       1         void std::__cxx11::list<product, std::allocator<product> >::sort<Admin::top_three_product()::{lambda(product&, product&)#1}>(Admin::top_three_product()::{lambda(product&, product&)#1}) [268]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::list<product, std::allocator<product> >::push_back(product const&) [270]
[269]    0.0    0.00    0.00       1         void std::__cxx11::list<product, std::allocator<product> >::_M_insert<product const&>(std::_List_iterator<product>, product const&) [269]
                0.00    0.00       1/4           product const& std::forward<product const&>(std::remove_reference<product const&>::type&) [49]
                0.00    0.00       1/1           std::_List_node<product>* std::__cxx11::list<product, std::allocator<product> >::_M_create_node<product const&>(product const&) [266]
                0.00    0.00       1/1           std::__cxx11::_List_base<product, std::allocator<product> >::_M_inc_size(unsigned long) [241]
-----------------------------------------------
                0.00    0.00       1/1           supplier::add_product() [127]
[270]    0.0    0.00    0.00       1         std::__cxx11::list<product, std::allocator<product> >::push_back(product const&) [270]
                0.00    0.00       1/7           std::__cxx11::list<product, std::allocator<product> >::end() [24]
                0.00    0.00       1/1           void std::__cxx11::list<product, std::allocator<product> >::_M_insert<product const&>(std::_List_iterator<product>, product const&) [269]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [110]
[271]    0.0    0.00    0.00       1         std::__cxx11::list<product, std::allocator<product> >::list() [271]
                0.00    0.00       1/1           std::__cxx11::_List_base<product, std::allocator<product> >::_List_base() [244]
-----------------------------------------------
                0.00    0.00       1/1           void std::__cxx11::list<customer, std::allocator<customer> >::_M_insert<customer const&>(std::_List_iterator<customer>, customer const&) [273]
[272]    0.0    0.00    0.00       1         std::_List_node<customer>* std::__cxx11::list<customer, std::allocator<customer> >::_M_create_node<customer const&>(customer const&) [272]
                0.00    0.00       1/1           std::__cxx11::_List_base<customer, std::allocator<customer> >::_M_get_node() [248]
                0.00    0.00       1/2           std::__cxx11::_List_base<customer, std::allocator<customer> >::_M_get_Node_allocator() [88]
                0.00    0.00       1/1           std::__allocated_ptr<std::allocator<std::_List_node<customer> > >::__allocated_ptr(std::allocator<std::_List_node<customer> >&, std::_List_node<customer>*) [194]
                0.00    0.00       1/4           customer const& std::forward<customer const&>(std::remove_reference<customer const&>::type&) [50]
                0.00    0.00       1/7           std::_List_node<customer>::_M_valptr() [22]
                0.00    0.00       1/1           void std::allocator_traits<std::allocator<std::_List_node<customer> > >::construct<customer, customer const&>(std::allocator<std::_List_node<customer> >&, customer*, customer const&) [213]
                0.00    0.00       1/1           std::__allocated_ptr<std::allocator<std::_List_node<customer> > >::operator=(decltype(nullptr)) [196]
                0.00    0.00       1/1           std::__allocated_ptr<std::allocator<std::_List_node<customer> > >::~__allocated_ptr() [195]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::list<customer, std::allocator<customer> >::push_back(customer const&) [274]
[273]    0.0    0.00    0.00       1         void std::__cxx11::list<customer, std::allocator<customer> >::_M_insert<customer const&>(std::_List_iterator<customer>, customer const&) [273]
                0.00    0.00       1/4           customer const& std::forward<customer const&>(std::remove_reference<customer const&>::type&) [50]
                0.00    0.00       1/1           std::_List_node<customer>* std::__cxx11::list<customer, std::allocator<customer> >::_M_create_node<customer const&>(customer const&) [272]
                0.00    0.00       1/1           std::__cxx11::_List_base<customer, std::allocator<customer> >::_M_inc_size(unsigned long) [249]
-----------------------------------------------
                0.00    0.00       1/1           customer::register_customer() [126]
[274]    0.0    0.00    0.00       1         std::__cxx11::list<customer, std::allocator<customer> >::push_back(customer const&) [274]
                0.00    0.00       1/4           std::__cxx11::list<customer, std::allocator<customer> >::end() [45]
                0.00    0.00       1/1           void std::__cxx11::list<customer, std::allocator<customer> >::_M_insert<customer const&>(std::_List_iterator<customer>, customer const&) [273]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [110]
[275]    0.0    0.00    0.00       1         std::__cxx11::list<customer, std::allocator<customer> >::list() [275]
                0.00    0.00       1/1           std::__cxx11::_List_base<customer, std::allocator<customer> >::_List_base() [252]
-----------------------------------------------
                0.00    0.00       1/1           void std::__cxx11::list<supplier, std::allocator<supplier> >::_M_insert<supplier const&>(std::_List_iterator<supplier>, supplier const&) [277]
[276]    0.0    0.00    0.00       1         std::_List_node<supplier>* std::__cxx11::list<supplier, std::allocator<supplier> >::_M_create_node<supplier const&>(supplier const&) [276]
                0.00    0.00       1/1           std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_M_get_node() [256]
                0.00    0.00       1/2           std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_M_get_Node_allocator() [89]
                0.00    0.00       1/4           supplier const& std::forward<supplier const&>(std::remove_reference<supplier const&>::type&) [51]
                0.00    0.00       1/1           std::__allocated_ptr<std::allocator<std::_List_node<supplier> > >::__allocated_ptr(std::allocator<std::_List_node<supplier> >&, std::_List_node<supplier>*) [197]
                0.00    0.00       1/6           std::_List_node<supplier>::_M_valptr() [32]
                0.00    0.00       1/1           void std::allocator_traits<std::allocator<std::_List_node<supplier> > >::construct<supplier, supplier const&>(std::allocator<std::_List_node<supplier> >&, supplier*, supplier const&) [217]
                0.00    0.00       1/1           std::__allocated_ptr<std::allocator<std::_List_node<supplier> > >::operator=(decltype(nullptr)) [199]
                0.00    0.00       1/1           std::__allocated_ptr<std::allocator<std::_List_node<supplier> > >::~__allocated_ptr() [198]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::list<supplier, std::allocator<supplier> >::push_back(supplier const&) [278]
[277]    0.0    0.00    0.00       1         void std::__cxx11::list<supplier, std::allocator<supplier> >::_M_insert<supplier const&>(std::_List_iterator<supplier>, supplier const&) [277]
                0.00    0.00       1/4           supplier const& std::forward<supplier const&>(std::remove_reference<supplier const&>::type&) [51]
                0.00    0.00       1/1           std::_List_node<supplier>* std::__cxx11::list<supplier, std::allocator<supplier> >::_M_create_node<supplier const&>(supplier const&) [276]
                0.00    0.00       1/1           std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_M_inc_size(unsigned long) [257]
-----------------------------------------------
                0.00    0.00       1/1           supplier::register_supplier() [130]
[278]    0.0    0.00    0.00       1         std::__cxx11::list<supplier, std::allocator<supplier> >::push_back(supplier const&) [278]
                0.00    0.00       1/5           std::__cxx11::list<supplier, std::allocator<supplier> >::end() [35]
                0.00    0.00       1/1           void std::__cxx11::list<supplier, std::allocator<supplier> >::_M_insert<supplier const&>(std::_List_iterator<supplier>, supplier const&) [277]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [110]
[279]    0.0    0.00    0.00       1         std::__cxx11::list<supplier, std::allocator<supplier> >::list() [279]
                0.00    0.00       1/1           std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_List_base() [260]
-----------------------------------------------
                0.00    0.00       1/1           customer::place_order() [124]
[280]    0.0    0.00    0.00       1         std::__cxx11::to_string(int) [280]
                0.00    0.00       1/1           unsigned int std::__detail::__to_chars_len<unsigned int>(unsigned int, int) [281]
                0.00    0.00       1/1           void std::__detail::__to_chars_10_impl<unsigned int>(char*, unsigned int, unsigned int) [282]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::to_string(int) [280]
[281]    0.0    0.00    0.00       1         unsigned int std::__detail::__to_chars_len<unsigned int>(unsigned int, int) [281]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::to_string(int) [280]
[282]    0.0    0.00    0.00       1         void std::__detail::__to_chars_10_impl<unsigned int>(char*, unsigned int, unsigned int) [282]
-----------------------------------------------
                0.00    0.00       1/1           std::__allocated_ptr<std::allocator<std::_List_node<transaction> > >::__allocated_ptr(std::allocator<std::_List_node<transaction> >&, std::_List_node<transaction>*) [188]
[283]    0.0    0.00    0.00       1         std::allocator<std::_List_node<transaction> >* std::__addressof<std::allocator<std::_List_node<transaction> > >(std::allocator<std::_List_node<transaction> >&) [283]
-----------------------------------------------
                0.00    0.00       1/1           std::__allocated_ptr<std::allocator<std::_List_node<product> > >::__allocated_ptr(std::allocator<std::_List_node<product> >&, std::_List_node<product>*) [191]
[284]    0.0    0.00    0.00       1         std::allocator<std::_List_node<product> >* std::__addressof<std::allocator<std::_List_node<product> > >(std::allocator<std::_List_node<product> >&) [284]
-----------------------------------------------
                0.00    0.00       1/1           std::__allocated_ptr<std::allocator<std::_List_node<customer> > >::__allocated_ptr(std::allocator<std::_List_node<customer> >&, std::_List_node<customer>*) [194]
[285]    0.0    0.00    0.00       1         std::allocator<std::_List_node<customer> >* std::__addressof<std::allocator<std::_List_node<customer> > >(std::allocator<std::_List_node<customer> >&) [285]
-----------------------------------------------
                0.00    0.00       1/1           std::__allocated_ptr<std::allocator<std::_List_node<supplier> > >::__allocated_ptr(std::allocator<std::_List_node<supplier> >&, std::_List_node<supplier>*) [197]
[286]    0.0    0.00    0.00       1         std::allocator<std::_List_node<supplier> >* std::__addressof<std::allocator<std::_List_node<supplier> > >(std::allocator<std::_List_node<supplier> >&) [286]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple_element<0ul, std::tuple<int (customer::*)(), customer*> >::type& std::get<0ul, int (customer::*)(), customer*>(std::tuple<int (customer::*)(), customer*>&) [291]
[287]    0.0    0.00    0.00       1         int (customer::*&std::__get_helper<0ul, int (customer::*)(), customer*>(std::_Tuple_impl<0ul, int (customer::*)(), customer*>&))() [287]
                0.00    0.00       1/1           std::_Tuple_impl<0ul, int (customer::*)(), customer*>::_M_head(std::_Tuple_impl<0ul, int (customer::*)(), customer*>&) [179]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple_element<1ul, std::tuple<int (customer::*)(), customer*> >::type& std::get<1ul, int (customer::*)(), customer*>(std::tuple<int (customer::*)(), customer*>&) [293]
[288]    0.0    0.00    0.00       1         customer*& std::__get_helper<1ul, customer*>(std::_Tuple_impl<1ul, customer*>&) [288]
                0.00    0.00       1/1           std::_Tuple_impl<1ul, customer*>::_M_head(std::_Tuple_impl<1ul, customer*>&) [182]
-----------------------------------------------
                0.00    0.00       1/1           std::__invoke_result<int (customer::*)(), customer*>::type std::__invoke<int (customer::*)(), customer*>(int (customer::*&&)(), customer*&&) [297]
[289]    0.0    0.00    0.00       1         int std::__invoke_impl<int, int (customer::*)(), customer*>(std::__invoke_memfun_deref, int (customer::*&&)(), customer*&&) [289]
                0.00    0.00       1/2           customer*&& std::forward<customer*>(std::remove_reference<customer*>::type&) [95]
                0.00    0.00       1/1           customer::place_order() [124]
-----------------------------------------------
                0.00    0.00       1/1           int std::thread::_Invoker<std::tuple<int (customer::*)(), customer*> >::_M_invoke<0ul, 1ul>(std::_Index_tuple<0ul, 1ul>) [226]
[290]    0.0    0.00    0.00       1         std::tuple_element<0ul, std::tuple<int (customer::*)(), customer*> >::type&& std::get<0ul, int (customer::*)(), customer*>(std::tuple<int (customer::*)(), customer*>&&) [290]
                0.00    0.00       1/1           std::tuple_element<0ul, std::tuple<int (customer::*)(), customer*> >::type& std::get<0ul, int (customer::*)(), customer*>(std::tuple<int (customer::*)(), customer*>&) [291]
                0.00    0.00       1/1           int (customer::*&&std::forward<int (customer::*&&)()>(std::remove_reference<int (customer::*&&)()>::type&))() [295]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple_element<0ul, std::tuple<int (customer::*)(), customer*> >::type&& std::get<0ul, int (customer::*)(), customer*>(std::tuple<int (customer::*)(), customer*>&&) [290]
[291]    0.0    0.00    0.00       1         std::tuple_element<0ul, std::tuple<int (customer::*)(), customer*> >::type& std::get<0ul, int (customer::*)(), customer*>(std::tuple<int (customer::*)(), customer*>&) [291]
                0.00    0.00       1/1           int (customer::*&std::__get_helper<0ul, int (customer::*)(), customer*>(std::_Tuple_impl<0ul, int (customer::*)(), customer*>&))() [287]
-----------------------------------------------
                0.00    0.00       1/1           int std::thread::_Invoker<std::tuple<int (customer::*)(), customer*> >::_M_invoke<0ul, 1ul>(std::_Index_tuple<0ul, 1ul>) [226]
[292]    0.0    0.00    0.00       1         std::tuple_element<1ul, std::tuple<int (customer::*)(), customer*> >::type&& std::get<1ul, int (customer::*)(), customer*>(std::tuple<int (customer::*)(), customer*>&&) [292]
                0.00    0.00       1/1           customer*&& std::forward<customer*&&>(std::remove_reference<customer*&&>::type&) [296]
                0.00    0.00       1/1           std::tuple_element<1ul, std::tuple<int (customer::*)(), customer*> >::type& std::get<1ul, int (customer::*)(), customer*>(std::tuple<int (customer::*)(), customer*>&) [293]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple_element<1ul, std::tuple<int (customer::*)(), customer*> >::type&& std::get<1ul, int (customer::*)(), customer*>(std::tuple<int (customer::*)(), customer*>&&) [292]
[293]    0.0    0.00    0.00       1         std::tuple_element<1ul, std::tuple<int (customer::*)(), customer*> >::type& std::get<1ul, int (customer::*)(), customer*>(std::tuple<int (customer::*)(), customer*>&) [293]
                0.00    0.00       1/1           customer*& std::__get_helper<1ul, customer*>(std::_Tuple_impl<1ul, customer*>&) [288]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [299]
[294]    0.0    0.00    0.00       1         std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [294]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple_element<0ul, std::tuple<int (customer::*)(), customer*> >::type&& std::get<0ul, int (customer::*)(), customer*>(std::tuple<int (customer::*)(), customer*>&&) [290]
[295]    0.0    0.00    0.00       1         int (customer::*&&std::forward<int (customer::*&&)()>(std::remove_reference<int (customer::*&&)()>::type&))() [295]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple_element<1ul, std::tuple<int (customer::*)(), customer*> >::type&& std::get<1ul, int (customer::*)(), customer*>(std::tuple<int (customer::*)(), customer*>&&) [292]
[296]    0.0    0.00    0.00       1         customer*&& std::forward<customer*&&>(std::remove_reference<customer*&&>::type&) [296]
-----------------------------------------------
                0.00    0.00       1/1           int std::thread::_Invoker<std::tuple<int (customer::*)(), customer*> >::_M_invoke<0ul, 1ul>(std::_Index_tuple<0ul, 1ul>) [226]
[297]    0.0    0.00    0.00       1         std::__invoke_result<int (customer::*)(), customer*>::type std::__invoke<int (customer::*)(), customer*>(int (customer::*&&)(), customer*&&) [297]
                0.00    0.00       1/2           customer*&& std::forward<customer*>(std::remove_reference<customer*>::type&) [95]
                0.00    0.00       1/1           int std::__invoke_impl<int, int (customer::*)(), customer*>(std::__invoke_memfun_deref, int (customer::*&&)(), customer*&&) [289]
                0.00    0.00       1/7           int (customer::*&&std::forward<int (customer::*)()>(std::remove_reference<int (customer::*)()>::type&))() [25]
-----------------------------------------------
                0.00    0.00       1/1           std::thread::joinable() const [162]
[298]    0.0    0.00    0.00       1         std::operator==(std::thread::id, std::thread::id) [298]
-----------------------------------------------
                0.00    0.00       1/1           customer::place_order() [124]
[299]    0.0    0.00    0.00       1         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [299]
                0.00    0.00       1/1           std::integral_constant<bool, true>::operator bool() const [161]
                0.00    0.00       1/1           std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [294]
-----------------------------------------------
                0.00    0.00       1/1           customer::place_order() [124]
[300]    0.0    0.00    0.00       1         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [300]
-----------------------------------------------

Index by function name

  [99] _GLOBAL__sub_I_ad     [161] std::integral_constant<bool, true>::operator bool() const [241] std::__cxx11::_List_base<product, std::allocator<product> >::_M_inc_size(unsigned long)
  [61] admin_corner()        [162] std::thread::joinable() const [242] std::__cxx11::_List_base<product, std::allocator<product> >::_M_put_node(std::_List_node<product>*)
 [100] customer_corner()      [56] std::__cxx11::list<transaction, std::allocator<transaction> >::empty() const [87] std::__cxx11::_List_base<product, std::allocator<product> >::_M_get_Node_allocator()
 [101] supplier_corner()      [41] std::__cxx11::list<product, std::allocator<product> >::empty() const [243] std::__cxx11::_List_base<product, std::allocator<product> >::_M_clear()
 [102] product_file_to_list() [57] std::__cxx11::list<customer, std::allocator<customer> >::empty() const [244] std::__cxx11::_List_base<product, std::allocator<product> >::_List_base()
 [103] product_list_to_file() [42] std::__cxx11::list<supplier, std::allocator<supplier> >::empty() const [245] std::__cxx11::_List_base<product, std::allocator<product> >::~_List_base()
 [104] customer_file_to_list() [163] std::allocator<std::_List_node<transaction> >::allocator() [246] std::__cxx11::_List_base<customer, std::allocator<customer> >::_List_impl::_List_impl()
 [105] customer_list_to_file() [164] std::allocator<std::_List_node<transaction> >::~allocator() [247] std::__cxx11::_List_base<customer, std::allocator<customer> >::_List_impl::~_List_impl()
 [106] supplier_file_to_list() [165] std::allocator<std::_List_node<product> >::allocator() [248] std::__cxx11::_List_base<customer, std::allocator<customer> >::_M_get_node()
 [107] supplier_list_to_file() [166] std::allocator<std::_List_node<product> >::~allocator() [249] std::__cxx11::_List_base<customer, std::allocator<customer> >::_M_inc_size(unsigned long)
 [108] transaction_file_to_list() [167] std::allocator<std::_List_node<customer> >::allocator() [250] std::__cxx11::_List_base<customer, std::allocator<customer> >::_M_put_node(std::_List_node<customer>*)
 [109] transaction_list_to_file() [168] std::allocator<std::_List_node<customer> >::~allocator() [88] std::__cxx11::_List_base<customer, std::allocator<customer> >::_M_get_Node_allocator()
 [110] __static_initialization_and_destruction_0(int, int) [169] std::allocator<std::_List_node<supplier> >::allocator() [251] std::__cxx11::_List_base<customer, std::allocator<customer> >::_M_clear()
  [62] __gthread_active_p()  [170] std::allocator<std::_List_node<supplier> >::~allocator() [252] std::__cxx11::_List_base<customer, std::allocator<customer> >::_List_base()
 [111] __gthread_mutex_lock(pthread_mutex_t*) [171] std::_Head_base<0ul, int (customer::*)(), false>::_M_head(std::_Head_base<0ul, int (customer::*)(), false>&) [253] std::__cxx11::_List_base<customer, std::allocator<customer> >::~_List_base()
 [112] __gthread_mutex_unlock(pthread_mutex_t*) [172] std::_Head_base<0ul, int (customer::*)(), false>::_Head_base<int (customer::*)()>(int (customer::*&&)()) [254] std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_List_impl::_List_impl()
 [113] transaction::generate_bill(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, int, int) [80] std::_Head_base<0ul, std::thread::_State*, false>::_M_head(std::_Head_base<0ul, std::thread::_State*, false>&) [255] std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_List_impl::~_List_impl()
